"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)"
"22892","63.681363","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"22926","63.785030","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"22951","63.888068","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"22983","63.993703","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"23033","64.094250","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"23075","64.188870","Commscope_23:24:6c","5a:f0:cd:c7:e2:a4","802.11","387","-34 dBm"
"23076","64.188877","Commscope_23:24:6c","5a:f0:cd:c7:e2:a4","802.11","387","-33 dBm"
"23077","64.188882","Commscope_23:24:6c","5a:f0:cd:c7:e2:a4","802.11","387","-33 dBm"
"23078","64.190004","Commscope_23:24:6c","5a:f0:cd:c7:e2:a4","802.11","387","-34 dBm"
"23082","64.194655","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"23123","64.311001","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"23159","64.400336","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"23184","64.473914","Commscope_23:24:6c","VantivaUSA_3c:54:73","802.11","387","-32 dBm"
"23185","64.480568","Commscope_23:24:6c","VantivaUSA_3c:54:73","802.11","387","-33 dBm"
"23187","64.480577","Commscope_23:24:6c","VantivaUSA_3c:54:73","802.11","387","-31 dBm"
"23188","64.480583","Commscope_23:24:6c","VantivaUSA_3c:54:73","802.11","387","-31 dBm"
"23197","64.504761","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"23236","64.610318","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"23261","64.708479","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"23288","64.791792","Commscope_23:24:6c","VantivaUSA_3f:b1:bd","802.11","387","-31 dBm"
"23289","64.791797","Commscope_23:24:6c","VantivaUSA_3f:b1:bd","802.11","387","-31 dBm"
"23290","64.791802","Commscope_23:24:6c","VantivaUSA_3f:b1:bd","802.11","387","-31 dBm"
"23291","64.791806","Commscope_23:24:6c","VantivaUSA_3f:b1:bd","802.11","387","-31 dBm"
"23296","64.807882","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"23298","64.810768","Commscope_23:24:6c","VantivaUSA_f2:df:8c","802.11","387","-32 dBm"
"23299","64.810774","Commscope_23:24:6c","VantivaUSA_f2:df:8c","802.11","387","-31 dBm"
"23300","64.810779","Commscope_23:24:6c","VantivaUSA_f2:df:8c","802.11","387","-32 dBm"
"23301","64.811917","Commscope_23:24:6c","VantivaUSA_f2:df:8c","802.11","387","-32 dBm"
"23319","64.836723","Commscope_23:24:6c","VantivaUSA_f2:df:8c","802.11","387","-32 dBm"
"23321","64.842621","Commscope_23:24:6c","VantivaUSA_f2:df:8c","802.11","387","-32 dBm"
"23322","64.842624","Commscope_23:24:6c","VantivaUSA_f2:df:8c","802.11","387","-32 dBm"
"23356","64.918032","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"23392","65.017974","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"23427","65.119284","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"23477","65.219272","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"23517","65.325011","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"23536","65.428620","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"23560","65.528082","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"23595","65.629257","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm"
"23631","65.732335","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"23668","65.836766","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"23697","65.940474","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"23726","66.038565","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"23785","66.247182","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"23819","66.346492","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"23857","66.452364","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"23891","66.552375","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"23932","66.657343","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"23949","66.753568","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"23989","66.860115","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"24021","66.962078","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"24045","67.018148","Commscope_23:24:6c","Commscope_71:86:02","802.11","387","-32 dBm"
"24046","67.018152","Commscope_23:24:6c","Commscope_71:86:02","802.11","387","-34 dBm"
"24047","67.018157","Commscope_23:24:6c","Commscope_71:86:02","802.11","387","-33 dBm"
"24048","67.018233","Commscope_23:24:6c","Commscope_71:86:02","802.11","387","-32 dBm"
"24068","67.065701","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24093","67.164596","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"24126","67.267368","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"24164","67.369298","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24230","67.578172","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24271","67.676668","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24313","67.785439","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24346","67.884497","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24381","67.984255","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"24416","68.089298","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24427","68.109437","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-34 dBm"
"24428","68.109442","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-33 dBm"
"24429","68.109446","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-32 dBm"
"24430","68.109449","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-31 dBm"
"24461","68.188252","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"24504","68.291346","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"24531","68.397900","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24571","68.499791","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"24606","68.601764","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"24628","68.706897","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"24656","68.804271","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"24697","68.905091","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"24722","69.010721","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"24760","69.114078","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24791","69.217179","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"24834","69.318132","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"24873","69.417766","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"24913","69.523935","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"24942","69.624481","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"24982","69.724954","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"25017","69.830202","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"25054","69.934366","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"25085","70.035834","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm"
"25128","70.134921","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"25166","70.238531","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"25204","70.342543","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"25239","70.445022","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"25278","70.548171","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"25314","70.650810","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"25362","70.748982","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"25388","70.854567","Commscope_23:24:6c","Broadcast","802.11","287","-37 dBm"
"25420","70.951994","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"25458","71.060724","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"25493","71.161960","Commscope_23:24:6c","Broadcast","802.11","287","-37 dBm"
"25527","71.260365","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"25563","71.322346","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-37 dBm"
"25564","71.322349","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-36 dBm"
"25565","71.322353","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-34 dBm"
"25566","71.322358","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-34 dBm"
"25572","71.343036","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-37 dBm"
"25573","71.343046","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-37 dBm"
"25575","71.343324","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-35 dBm"
"25576","71.344430","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-37 dBm"
"25580","71.363402","Commscope_23:24:6c","Broadcast","802.11","287","-36 dBm"
"25589","71.385069","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-36 dBm"
"25590","71.385076","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-34 dBm"
"25602","71.414165","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-35 dBm"
"25603","71.414175","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-35 dBm"
"25604","71.414178","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-35 dBm"
"25605","71.414182","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-36 dBm"
"25629","71.464641","Commscope_23:24:6c","Broadcast","802.11","287","-36 dBm"
"25671","71.568206","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"25709","71.670478","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"25775","71.875279","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"25812","71.982579","Commscope_23:24:6c","Broadcast","802.11","287","-36 dBm"
"25857","72.080146","Commscope_23:24:6c","Broadcast","802.11","287","-37 dBm"
"25902","72.188570","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"25925","72.283344","Commscope_23:24:6c","VantivaUSA_f4:90:cd","802.11","387","-38 dBm"
"25926","72.284087","Commscope_23:24:6c","VantivaUSA_f4:90:cd","802.11","387","-40 dBm"
"25927","72.284093","Commscope_23:24:6c","VantivaUSA_f4:90:cd","802.11","387","-39 dBm"
"25928","72.284097","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"25929","72.284101","Commscope_23:24:6c","VantivaUSA_f4:90:cd","802.11","387","-40 dBm"
"25963","72.387578","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"25996","72.489124","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"26028","72.592204","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"26062","72.697286","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"26095","72.803213","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"26124","72.902571","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"26154","73.002583","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"26190","73.106854","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"26255","73.206689","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"26291","73.309396","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"26307","73.326347","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-39 dBm"
"26308","73.327544","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-39 dBm"
"26310","73.328889","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-39 dBm"
"26312","73.328897","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-39 dBm"
"26323","73.338674","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-41 dBm"
"26324","73.338680","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-39 dBm"
"26325","73.338683","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-40 dBm"
"26326","73.339922","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-39 dBm"
"26365","73.409470","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"26403","73.511972","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"26442","73.614994","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"26481","73.717608","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"26530","73.887133","Commscope_23:24:6c","VantivaUSA_fe:94:cd","802.11","387","-41 dBm"
"26531","73.887137","Commscope_23:24:6c","VantivaUSA_fe:94:cd","802.11","387","-41 dBm"
"26532","73.887141","Commscope_23:24:6c","VantivaUSA_fe:94:cd","802.11","387","-42 dBm"
"26533","73.887145","Commscope_23:24:6c","VantivaUSA_fe:94:cd","802.11","387","-40 dBm"
"26546","73.930097","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"26582","74.029638","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"26658","74.229082","Commscope_23:24:6c","Broadcast","802.11","287","-37 dBm"
"26697","74.334237","Commscope_23:24:6c","Broadcast","802.11","287","-36 dBm"
"26715","74.398785","Commscope_23:24:6c","f2:67:4a:d2:6f:32","802.11","387","-33 dBm"
"26716","74.398791","Commscope_23:24:6c","f2:67:4a:d2:6f:32","802.11","387","-33 dBm"
"26718","74.398893","Commscope_23:24:6c","f2:67:4a:d2:6f:32","802.11","387","-33 dBm"
"26720","74.408911","Commscope_23:24:6c","f2:67:4a:d2:6f:32","802.11","387","-34 dBm"
"26722","74.408922","Commscope_23:24:6c","f2:67:4a:d2:6f:32","802.11","387","-33 dBm"
"26723","74.410411","Commscope_23:24:6c","f2:67:4a:d2:6f:32","802.11","387","-35 dBm"
"26726","74.410430","Commscope_23:24:6c","f2:67:4a:d2:6f:32","802.11","387","-34 dBm"
"26783","74.541853","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"26814","74.638546","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"26869","74.742894","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"26889","74.816363","Commscope_23:24:6c","VantivaUSA_21:c1:b7","802.11","387","-31 dBm"
"26891","74.816376","Commscope_23:24:6c","VantivaUSA_21:c1:b7","802.11","387","-31 dBm"
"26892","74.816664","Commscope_23:24:6c","VantivaUSA_21:c1:b7","802.11","387","-33 dBm"
"26893","74.816671","Commscope_23:24:6c","VantivaUSA_21:c1:b7","802.11","387","-31 dBm"
"26895","74.816681","Commscope_23:24:6c","VantivaUSA_d0:97:64","802.11","387","-33 dBm"
"26896","74.817678","Commscope_23:24:6c","VantivaUSA_d0:97:64","802.11","387","-31 dBm"
"26898","74.818812","Commscope_23:24:6c","VantivaUSA_d0:97:64","802.11","387","-31 dBm"
"26899","74.818818","Commscope_23:24:6c","VantivaUSA_d0:97:64","802.11","387","-33 dBm"
"26914","74.844425","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"26916","74.846675","Commscope_23:24:6c","VantivaUSA_d0:97:64","802.11","387","-33 dBm"
"26930","74.865327","Commscope_23:24:6c","VantivaUSA_14:39:8a","802.11","387","-33 dBm"
"26931","74.865334","Commscope_23:24:6c","VantivaUSA_14:39:8a","802.11","387","-33 dBm"
"26932","74.865437","Commscope_23:24:6c","VantivaUSA_14:39:8a","802.11","387","-33 dBm"
"26933","74.865441","Commscope_23:24:6c","VantivaUSA_14:39:8a","802.11","387","-33 dBm"
"26957","74.950316","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"26995","75.057646","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"27028","75.151737","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"27128","75.355495","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"27171","75.463689","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"27195","75.524696","Commscope_23:24:6c","06:e8:2b:68:ce:1d","802.11","387","-31 dBm"
"27207","75.563063","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"27243","75.664169","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"27307","75.872857","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"27366","75.974446","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"27404","76.073857","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm"
"27446","76.179404","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"27487","76.282765","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"27501","76.311952","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-34 dBm"
"27509","76.330211","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-32 dBm"
"27510","76.330216","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-34 dBm"
"27511","76.330220","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-34 dBm"
"27512","76.331464","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-34 dBm"
"27516","76.357117","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","0 dBm"
"27526","76.379778","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-33 dBm"
"27527","76.379785","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-32 dBm"
"27529","76.379794","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-33 dBm"
"27530","76.379798","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-34 dBm"
"27531","76.379868","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"27546","76.424783","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","0 dBm"
"27547","76.424892","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","0 dBm"
"27552","76.450812","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-32 dBm"
"27553","76.451414","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-32 dBm"
"27554","76.451420","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-33 dBm"
"27555","76.451424","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-33 dBm"
"27573","76.483338","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"27616","76.584149","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"27663","76.691350","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"27691","76.791006","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"27730","76.895746","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"27761","77.001990","Commscope_23:24:6c","Broadcast","802.11","287","-36 dBm"
"27787","77.101871","Commscope_23:24:6c","Broadcast","802.11","287","-38 dBm"
"27825","77.204040","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"27864","77.300902","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"27906","77.405697","Commscope_23:24:6c","Broadcast","802.11","287","-43 dBm"
"27942","77.509074","Commscope_23:24:6c","Broadcast","802.11","287","-43 dBm"
"27985","77.612557","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"28028","77.710865","Commscope_23:24:6c","Broadcast","802.11","287","-38 dBm"
"28059","77.814328","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"28417","78.842532","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"28447","78.942656","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"28483","79.054839","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"28508","79.145954","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"28543","79.251703","Commscope_23:24:6c","Broadcast","802.11","287","-38 dBm"
"28582","79.350542","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"28608","79.457382","Commscope_23:24:6c","Broadcast","802.11","287","-44 dBm"
"28643","79.559713","Commscope_23:24:6c","Broadcast","802.11","287","-44 dBm"
"28669","79.660303","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm"
"28712","79.781297","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"28732","79.867210","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"28757","79.963287","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"28787","80.071597","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"28815","80.174173","Commscope_23:24:6c","Broadcast","802.11","287","-44 dBm"
"28839","80.274953","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"28874","80.386688","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"28893","80.489461","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"28911","80.549152","Commscope_23:24:6c","ae:61:d6:3d:62:0d","802.11","387","-40 dBm"
"28921","80.593722","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"28940","80.686658","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"28961","80.783678","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"28986","80.890817","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"29011","80.993097","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"29036","81.095864","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"29062","81.197825","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"29098","81.287556","Commscope_23:24:6c","VantivaUSA_d4:85:65","802.11","387","-39 dBm"
"29099","81.289118","Commscope_23:24:6c","VantivaUSA_d4:85:65","802.11","387","-39 dBm"
"29100","81.289900","Commscope_23:24:6c","VantivaUSA_d4:85:65","802.11","387","-38 dBm"
"29101","81.290519","Commscope_23:24:6c","VantivaUSA_d4:85:65","802.11","387","-39 dBm"
"29108","81.298801","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"29131","81.399671","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"29156","81.505175","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"29190","81.606364","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"29234","81.719129","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"29261","81.808234","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"29315","82.020219","Commscope_23:24:6c","Broadcast","802.11","287","-38 dBm"
"29338","82.115436","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"29366","82.223677","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"29393","82.323891","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"29404","82.346928","Commscope_23:24:6c","Qolsys_cb:c7:26","802.11","387","-40 dBm"
"29405","82.346933","Commscope_23:24:6c","Qolsys_cb:c7:26","802.11","387","-40 dBm"
"29406","82.346936","Commscope_23:24:6c","Qolsys_cb:c7:26","802.11","387","-40 dBm"
"29407","82.347042","Commscope_23:24:6c","Qolsys_cb:c7:26","802.11","387","-39 dBm"
"29424","82.425973","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"29461","82.525005","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"29503","82.631513","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"29522","82.697384","Commscope_23:24:6c","8e:d3:b1:84:b5:65","802.11","387","-41 dBm"
"29523","82.697496","Commscope_23:24:6c","8e:d3:b1:84:b5:65","802.11","387","-41 dBm"
"29524","82.697500","Commscope_23:24:6c","8e:d3:b1:84:b5:65","802.11","387","-41 dBm"
"29525","82.697503","Commscope_23:24:6c","8e:d3:b1:84:b5:65","802.11","387","-41 dBm"
"29538","82.743304","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"29557","82.832461","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"29591","82.934807","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"29625","83.042938","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"29651","83.139531","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"29700","83.245726","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"29734","83.341968","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-42 dBm"
"29735","83.341974","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-41 dBm"
"29736","83.341978","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-42 dBm"
"29737","83.341983","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-41 dBm"
"29739","83.343144","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"29749","83.350180","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-42 dBm"
"29751","83.350186","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-41 dBm"
"29752","83.351660","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-41 dBm"
"29754","83.351668","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-42 dBm"
"29789","83.457980","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"29851","83.651593","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"29878","83.759667","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm"
"29910","83.855800","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"29938","83.959238","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"29979","84.059890","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"30000","84.167779","Commscope_23:24:6c","Broadcast","802.11","287","-44 dBm"
